"cihm_991175","The orbits of the spectroscopic components of boss 4602 [microform]","[Victoria, B.C.? : Dominion Astrophysical Observatory]","Canadiana.org","1920-01-01"
"researchesintoo01browgoog","Researches into the origin of the primitive constellations of the Greeks, Phoenicians and Babylonians","London, [etc.] Williams and Norgate","University of California","1899-01-01"
"biblicalarchaeol01jereuoft","The Old Testament in the light of the ancient East : manual of Biblical archaeology","London : Williams & Norgate","Robarts - University of Toronto","1911-01-01"
"diebabylonische00stragoog","Die babylonische mondrechnung","Freiburg im Breisgau, Herder","Harvard University","1900-01-01"
"joanniskepleria16frisgoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","Oxford University","1858-01-01"
"bub_gb_EFRIAAAAYAAJ","Die Wunder der Sternenwelt : ein Ausflug in den Himmelsraum für die Gebildete aller Stände und alle Freunde der Natur","Leipzig : O. Spamer","unknown library","1860-01-01"
"untersuchungenb00boecgoog","Untersuchungen Über das kosmische System des Platon","Berlin, Veit & Comp.","unknown library","1852-01-01"
"astrohungarian00washrich","The Austro-Hungarian question Correspondence between Mr. Hülsemann, Austrian Chargé d'Affaires, and Mr. Webster, Secretary of State of the United States","Washington, Printed by Gideon and Co","University of California Libraries","1851-01-01"
"stargazingpasta01seabgoog","Stargazing: past and present","London, Macmillan and co.","University of California","1878-01-01"
"superstitioninm00magngoog","Superstition in medicine","New York, London, Funk & Wagnalls company","unknown library","1905-01-01"
"bub_gb_NPU5AAAAMAAJ","The illustrated account given by Hevelius in his ""Machina celestis"" of the method of mounting his telescopes and erecting an observatory. Reprinted from an original copy, with some remarks","[Lewes, privately printed at the ""Sussex advertiser""]","University of Michigan","1882-01-01"
"teachersmanualex00holb","Teacher's manual explaining the use of Chas. W. Holbrook's lunar tellurian","Hartford, Conn., Printed for the author by the Case, Lockwood & Brainard co","The Library of Congress","1888-01-01"
"scientificpapers04darwiala","Scientific papers","Cambridge : University Press","University of California Libraries","1908-04-01"
"aerospaceyearbo00amergoog","Aircraft year book","Washington [etc.] American Aviation Publications [etc.]","University of Michigan","1919-01-01"
"popularguidetohe00balluoft","A popular guide to the heavens","London, Philip","Gerstein - University of Toronto","1905-01-01"
"celestialobjects01webb","Celestial objects for common telescopes","London, New York, Longmans, Green","Wellesley College Library","1893-01-01"
"zwlfvorlesungen02clasgoog","Zwölf Vorlesungen über die Natur des Lichtes","G. J. Göschen","University of California","1905-01-01"
"jyotisasiddhanta01jyotuoft","Jyotisasiddhantasangrahah","Varanasi B.B. Das","Robarts - University of Toronto","1912-01-01"
"abregedelorigine00dupu","Abrégé de l'Origine de tous les cultes","Paris, Chasseriau","The Library of Congress","1822-01-01"
"thorieanalytiq02pont","Théorie analytique du système du monde","Paris : Bachelier","Fisher - University of Toronto","1829-01-01"
"sitzungsbericht574klasgoog","Sitzungsberichte","In Kommission beiSpringer-Verlag","unknown library","1869-01-01"
"operaomniaedidit02brahuoft","Opera omnia, edidit I.L.E. Dreyer","Hauniae In Libraria Gyldendaliana","Gerstein - University of Toronto","1913-01-01"
"daivajakmadhen00anavuoft","Daivajñakmadhenuh","Varanasi B.B. Das","Robarts - University of Toronto","1905-01-01"
"yearbookfactsin02timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1874-01-01"
"annalen07stergoog","Annalen","Wien, Druck von J. N. Verney","University of Michigan","1884-01-01"
"scientificpapers05darwiala","Scientific papers","Cambridge : University Press","University of California Libraries","1908-04-01"
"operedigalileog01galigoog","Opere di Galileo Galilei nobile fiorentino","Milano, Dalla Società tipografica de' classici italiani","University of Michigan","1808-01-01"
"acyclecelestial00smytgoog","A cycle of celestial objects, observed, reduced, and discussed","Oxford, Clarendon press","University of California","1881-01-01"
"cihm_82929","Transpacific longitudes between Canada and Australia and New Zealand, Executed during the years 1903-1904 [microform]","Ottawa : Govt. Print. Bureau","Canadiana.org","1907-01-01"
"cihm_88479","The orbit of [iota] Orionis [microform]","[Chicago : Astrophysical Journal]","Canadiana.org","1908-01-01"
"mmoiresdelasoci16gengoog","Mémoires de la Société de physique et d'histoire naturelle de Genève","La Société","New York Public Library","1874-01-01"
"posiesgasconnes00astrgoog","Poésies gasconnes","Paris, Tross","Oxford University","1867-01-01"
"outlinesofnatura01playrich","Outlines of natural philosophy, being heads of lectures delivered in the University of Edinburgh","Edinburgh, Printed for A. Constable and Company; [etc., etc.]","University of California Libraries","1819-01-01"
"joanniskepleria09frisgoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","unknown library","1858-01-01"
"poolebroscelesti00colarich","Poole bros' Celestial handbook. Companion to their Celestial planisphere","Chicago [Poole bros.]","University of California Libraries","1892-01-01"
"historyofoldcove02kurt","History of the old covenant","Philadelphia, Lindsay and Balkiston","Princeton Theological Seminary Library","1859-01-01"
"cihm_990987","Measures of radial velocities of fourteen stars [microform]","[Ottawa : Dominion Observatory]","Canadiana.org","1918-01-01"
"TM9-1557","TM 9-1557 Elevation Quadrant M1, 1941","No Publisher","No Contributor","1941-10-20"
"publicationswas00unkngoog","Publications of the Washburn observatory of the University of Wisconsin ..","Madison, Wis., Democrat printing company, state printers","Harvard University","1882-01-01"
"cu31924064186855","The collected mathematical works of George William Hill","Washington, Carnegie Institution of Washington","Cornell University Library","1905-01-01"
"bulletindesscien06fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"nasa_techdoc_19880069107","On the local structure of the temperature field in a turbulent flow","No Publisher","NASA","1949-01-01"
"oeuvrescomplte06lapluoft","Oeuvres complètes, publiées sous les auspices de l'Academie des sciences","Paris Gauthier-Villars","Gerstein - University of Toronto","1878-01-01"
"pioneersofscienc00lodg","Pioneers of science","London : Macmillan","Harold B. Lee Library","1893-01-01"
"cu31924095649384","A catalogue raisonné of works on the occult sciences","London : Priv. print","Cornell University Library","1903-01-01"
"internationalca32britgoog","International Catalogue of Scientific Literature","Published for the International Council by the Royal Society of London","Harvard University","1903-01-01"
"principiareprint00newtuoft","Principia, reprinted for Sir William Thomson and Hugh Blackburn","Glasgow, Maclehose","Gerstein - University of Toronto","1871-01-01"
"altitudetablesde02balluoft","Altitude tables ... designed for the determination of the position line at all hour angles without logarithmic computation","London, Potter","Gerstein - University of Toronto","1907-01-01"
"reizevandelapro02lindgoog","Reize van de La Pérouse, in de jaaren 1785, 1786, 1787, en 1788;","Amsterdam, J. Allart","University of California","1801-01-01"
"languageofstars00burg","The language of the stars","Denver, Col., The Astro-philosophical publishing co","The Library of Congress","1897-01-01"
"telescopicworkfo00dennrich","Telescopic work for starlight evenings","London, Taylor and Francis","University of California Libraries","1891-01-01"
"annalen01stergoog","Annalen","Wien, Druck von J. N. Verney","University of Michigan","1884-01-01"
"anurioparaoanod00pbgoog","Anuário para o ano de ... publicado pelo observatório Nacional Rio de Janeiro","Rio de Janeiro","New York Public Library","1893-01-01"
"joanniskepleria28frisgoog","Opera omnia","Francofurti a. M. et Erlangae, Heyder & Zimmer","University of Michigan","1858-01-01"
"astrongmanshous00neilgoog","A Strong Man's House","The Bobbs-Merrillcompany","New York Public Library","1916-01-01"
"a606222300reusuoft","Der Process Galilei's und die Jesuiten","Bonn : E. Weber","Saint Mary's College of California","1879-01-01"
"oeuvrescomplte03araguoft","Oeuvres complètes. Publiées sous la direction de J.-A. Barral","Paris Gide et J. Baudry","Gerstein - University of Toronto","1854-01-01"
"tableoffactorsfo00unit","Table of factors for reduction of transit observations, latitude +38 55' 14.""1","Washington, Govt. print. off.","The Library of Congress","1916-01-01"
"elizabethancrit01smitgoog","Elizabethan critical essays;","Oxford, Clarendon press","unknown library","1904-01-01"
"yearbookfactsin29timbgoog","The Year-book of Facts in Science and Art","Simpkin, Marshall, and Co.","New York Public Library","1840-01-01"
"osommesnous00more","Où sommes-nous?","Paris : Bonne Presse","University of Ottawa","1911-01-01"
"wondersofheavens00flam","The wonders of the heavens","New York, C. Scribner & co.","Wellesley College Library","1871-01-01"
"observatory00gbgoog","The Observatory","Editors of the Observatory]","University of Michigan","1883-01-01"
"s2bulletindessci44fran","Bulletin des sciences mathématiques","Paris Gauthier-Villars","Mathematical Sciences - University of Toronto","1870-01-01"
"oeuvrescomplte04lapluoft","Oeuvres complètes, publiées sous les auspices de l'Academie des sciences","Paris Gauthier-Villars","Gerstein - University of Toronto","1878-01-01"
"starsofhighlumin029206mbp","The Stars Of High Luminosity","McGraw Hill Book Company Inc.","Osmania University; Digital Library Of India","1930-01-01"
"bridgewatertreat03chal","The Bridgewater treatises on the power, wisdom and goodness of God as manifested in the creation","London, Pickering","Princeton Theological Seminary Library","1833-01-01"
"marsed2021295mbp","Mars. Ed. 2","Londin. Longmans, Green And Co.,","Indian Institute of Astrophysics; Indian Institute of Astrophysics","1896-01-01"
"mitteilungen00berlgoog","Mitteilungen","The Institute","unknown library","1900-01-01"
"traitlmentaired01pontgoog","Traité élémentaire de physique céleste;","Paris, Carilian-Goeury et V. Dalmont","Ghent University","1840-01-01"
"cu31924031323854","The amateur telescopist's handbook","New York, Longmans, Green, and co.","Cornell University Library","1894-01-01"
"cosmosessaiduned03humb","Cosmos : essai d'une description physique du monde","Milan : C. Turati","Fisher - University of Toronto","1846-01-01"
"cihm_80610","Konets' s'vita [microform]","Vinnipeg [Winnipeg] : Nakladom I. Hnydy","Canadiana.org","1914-01-01"
"operedigalileog04galigoog","Opere di Galileo Galilei nobile fiorentino","Milano, Dalla Società tipografica de' classici italiani","University of Michigan","1808-01-01"
"annalesdelasoci23bruxgoog","Annales de la Société scientifique de Bruxelles","Namur [etc.] Société scientifique de Bruxelles [etc.]","University of Michigan","1876-01-01"
"explanationobse00Adam","An explanation of the observed irregularities in the motion of Uranus : on the hypothesis of disturbances caused by a more distant planet : with a determination of the mass, orbit, and position of the disturbing body","London : Printed by W. Clowes and Sons","Smithsonian Libraries","1846-01-01"
"cihm_990985","The new star in the constellation Aquila [microform]","[Ottawa : Dominion Observatory]","Canadiana.org","1918-01-01"
"dieentwicklungde00wagn","Die Entwicklung der wissenschaftlichen Nautik im Beginn des Zeitalters der Entdeckungen nach neueren Anschauungen","Berlin E.S. Mittler","Robarts - University of Toronto","1918-01-01"
"bridgewatertreat72chal","The Bridgewater treatises on the power, wisdom and goodness of God as manifested in the creation","London, Pickering","Princeton Theological Seminary Library","1833-01-01"
"tablesforfacilit00stonrich","Tables for facilitating the computation of star-constants","London, H. Frowde, Oxford University Press","University of California Libraries","1897-01-01"
